ForcingN	ModelN		ForcingT	ModelT
-0.05718104	-0.68920065		-0.061192372	0.164682304
-0.05720508	-0.71567009		-0.061587038	0.186956294
-0.05718003	-0.78290067		-0.061589133	0.159473302
-0.05710637	-0.79935840		-0.061571899	0.102278109
-0.05697263	-0.72052986		-0.06151093	0.05528028
-0.05678331	-0.55423388		-0.061391354	0.035411083
-0.05655781	-0.15507542		-0.061213987	-0.055742674
0.14859796	0.29786936		0.149159248	-0.306079004
0.14951137	0.36462112		0.150070145	-0.550057944
0.14935725	0.28690873		0.149860556	-0.628050698
0.14925712	0.35903778		0.149688511	-0.595186332
0.14921252	0.47901813		0.14957504	-0.525534356
0.14920412	0.55042486		0.149519359	-0.461797368
0.14920781	0.52382115		0.149566162	-0.444507913
0.14918265	0.43923596		0.149566367	-0.479781173
0.14910899	0.37962677		0.149549122	-0.536931072
0.14897525	0.38458896		0.149488154	-0.576093044
0.14878593	0.46002368		0.149368577	-0.587228753
0.14856042	0.56661998		0.14919121	-0.47354648
-0.00809699	0.58452108		-0.00725694	-0.154775386
-0.00874542	0.50577134		-0.007874946	0.137853411
-0.00858986	0.47165935		-0.007663766	0.229892589
-0.00848972	0.54508320		-0.007491712	0.259234163
-0.00844513	0.66499268		-0.007378241	0.321535373
-0.00843673	0.73608890		-0.00732256	0.379251097
-0.00841594	0.70931553		-0.006951844	0.38881924
-0.00839065	0.62465636		-0.006949782	0.346665285
-0.00831699	0.56462644		-0.006932524	0.28591484
-0.00818325	0.56869969		-0.006871556	0.242364823
-0.00799393	0.55857354		-0.006751979	0.232389664
-0.00776843	0.12296445		-0.006574612	0.240427069
0.07776533	-0.57311323		0.075724937	0.243430762
0.07802518	-0.82131306		0.075940209	0.23639872
0.07786750	-0.80477155		0.075726842	0.214946867
0.07776734	-0.77929759		0.075554776	0.197890548
0.07772275	-0.67390038		0.075441305	0.215540261
0.07771435	-0.60909523		0.075385625	0.224374435
0.07768661	-0.64288153		0.07491876	0.160585999
0.07766128	-0.73851902		0.074916176	0.057175171
0.07758761	-0.82065803		0.074898916	-0.027034649
0.07745387	-0.85125764		0.074837947	-0.086874639
0.07726456	-0.86830008		0.074718371	-0.142210558
0.07703905	-0.75086669		0.074541003	-0.18222713
0.02362936	-0.58248561		0.025978254	-0.138144231
0.02313010	-0.67526763		0.025482755	-0.002564453
0.02296827	-0.79946833		0.025265527	0.146064682
0.02286809	-0.74175395		0.025093441	0.281201814
0.02282350	-0.63094893		0.024979969	0.414422399
0.02281510	-0.55998448		0.024924289	0.494284467
0.02283576	-0.58353807		0.025280909	0.464706497
0.02281069	-0.67103021		0.025282797	0.374824894
0.02273703	-0.74226830		0.025265561	0.305843642
0.02260329	-0.75337680		0.025204593	0.286429584
0.02241397	-0.68470013		0.025085016	0.320264762
0.02218846	-0.47900160		0.024907649	0.278438956
-0.00304098	-0.28852980		-0.000718864	0.027544372
-0.00297137	-0.30828983		-0.00062632	-0.247271133
-0.00281188	-0.35814344		-0.000411281	-0.350065214
-0.00271172	-0.28368488		-0.000239206	-0.338634339
-0.00266712	-0.16314763		-0.000125735	-0.286060133
-0.00265872	-0.09079145		-7.00543E-05	-0.219135191
-0.00268235	-0.11305601		-0.000478219	-0.176913336
-0.00265730	-0.18759506		-0.000480388	-0.189633208
-0.00258364	-0.22941496		-0.000463154	-0.242051446
-0.00244990	-0.19628405		-0.000402185	-0.287972115
-0.00226058	-0.15611532		-0.000282609	-0.311335958
-0.00203507	-0.13487900		-0.000105241	-0.400229444
0.10643377	-0.12360391		0.104477483	-0.610374353
0.10681893	-0.17630182		0.104813785	-0.794920443
0.10666193	-0.20685857		0.104601076	-0.860098027
0.10656178	-0.12806408		0.104429013	-0.863275896
0.10651719	-0.00714211		0.104315542	-0.829178904
0.10650879	0.06357679		0.104259861	-0.768688609
0.10652759	0.03984106		0.104589024	-0.72245262
0.10650252	-0.03532400		0.104590763	-0.730077436
0.10642886	-0.07783512		0.104573527	-0.784661292
0.10629512	-0.04670375		0.104512558	-0.840637723
0.10610580	-0.00521041		0.104392982	-0.871352421
0.10588029	-0.01727926		0.104215615	-0.775070432
-0.00072543	-0.09783197		-0.001596443	-0.484260456
-0.00110041	-0.20923489		-0.001939422	-0.219014498
-0.00094335	-0.22674067		-0.001726749	-0.140325193
-0.00084320	-0.12662952		-0.001554687	-0.121677395
-0.00079861	0.00120396		-0.001441216	-0.070549425
-0.00079021	0.07372072		-0.001385535	-0.018195268
-0.00078746	0.05060123		-0.001353407	-0.0062075
-0.00076226	-0.02059942		-0.001353184	-0.043786772
-0.00068860	-0.05121642		-0.001335936	-0.10389779
-0.00055486	0.00258805		-0.001274968	-0.15098165
-0.00036554	0.09414157		-0.001155391	-0.169742614
-0.00014004	0.15704285		-0.000978024	-0.172510771
0.07932402	0.18441183		0.08179419	-0.194530034
0.07955071	0.15072620		0.082012029	-0.236672788
0.07939285	0.07850767		0.081798676	-0.231701332
0.07929269	0.09368749		0.08162661	-0.145056159
0.07924810	0.19485685		0.081513139	-0.023323891
0.07923970	0.26060026		0.081457458	0.080885917
0.07922894	0.22891227		0.081282167	0.137411207
0.07920370	0.12884049		0.081281166	0.130225127
0.07913004	0.03236185		0.081263915	0.086426968
0.07899630	-0.02445787		0.081202946	0.064341293
0.07880698	-0.07759782		0.081083369	0.084785853
0.07858147	0.01309278		0.080906002	-0.009620541
-0.02026124	0.22131349		-0.017876203	-0.346151489
-0.02059380	0.22744480		-0.018180999	-0.672411684
-0.02043652	0.16804610		-0.017968119	-0.775953427
-0.02033636	0.24716796		-0.017796055	-0.756152749
-0.02029177	0.36855166		-0.017682584	-0.701126548
-0.02028337	0.43954664		-0.017626904	-0.644778116
-0.02027720	0.41377008		-0.017517676	-0.631551111
-0.02025199	0.33286751		-0.017517034	-0.669774421
-0.02017833	0.28095469		-0.017499785	-0.729334719
-0.02004459	0.29947527		-0.017438816	-0.773012307
-0.01985527	0.34643095		-0.017319239	-0.788250393
-0.01962977	0.27844688		-0.017141872	-0.624138398
0.05762901	0.10847392		0.056556312	-0.177933651
0.05784366	0.00902503		0.056724867	0.216775387
0.05768572	-0.01668037		0.056511246	0.348642631
0.05758557	0.02803361		0.056339179	0.416009115
0.05754097	0.13801963		0.056225708	0.518144386
0.05753257	0.20592586		0.056170027	0.613181356
0.05751106	0.17847010		0.055794546	0.671900752
0.05748577	0.09369200		0.055792458	0.669080972
0.05741210	0.02850114		0.0557752	0.622552162
0.05727836	0.01826930		0.055714232	0.588087826
0.05708905	-0.00805026		0.055594655	0.600169098
0.05686354	0.13406206		0.055417288	0.544290825
0.04438696	0.44250536		0.043544266	0.29855395
0.04411135	0.47342240		0.043248045	0.054803514
0.04395073	0.37939033		0.0430319	0.002804185
0.04385056	0.44309353		0.042859819	0.064847684
0.04380597	0.55829917		0.042746348	0.15324873
0.04379757	0.62950024		0.042690667	0.219612765
0.04382664	0.60567151		0.043200715	0.215980036
0.04380162	0.52150887		0.043203437	0.15728612
0.04372796	0.45822762		0.043186205	0.093987596
0.04359422	0.45712124		0.043125237	0.059755595
0.04340490	0.48878782		0.04300566	0.052449996
0.04317940	0.52125646		0.042828293	-0.010751746
0.02933860	0.53362333		0.026550313	-0.16328022
0.02905553	0.51441193		0.026230166	-0.256694659
0.02889487	0.52341117		0.026013891	-0.204797419
0.02879470	0.61449115		0.02584181	-0.081456048
0.02875011	0.74131220		0.025728338	0.051263796
0.02874171	0.81537723		0.025672658	0.178192048
0.02871887	0.79563527		0.025293107	0.281915235
0.02869357	0.72703246		0.025290997	0.316213903
0.02861991	0.69716779		0.025273739	0.285148922
0.02848617	0.74719774		0.02521277	0.264569634
0.02829685	0.79159260		0.025093194	0.302837661
0.02807134	0.33836318		0.024915827	0.290482883
0.07340406	-0.48886890		0.074752661	0.095745786
0.07344428	-0.80165381		0.074791614	-0.138843974
0.07328539	-0.69924213		0.074577289	-0.250992815
0.07318523	-0.58644382		0.074405218	-0.277765266
0.07314064	-0.45310582		0.074291747	-0.259894392
0.07313224	-0.38215363		0.074236066	-0.205684369
0.07315133	-0.40792563		0.07457246	-0.148011367
0.07312626	-0.47309545		0.074574239	-0.140417273
0.07305259	-0.48675648		0.074557002	-0.190632123
0.07291886	-0.40687771		0.074496034	-0.250296844
0.07272954	-0.28362542		0.074376457	-0.293920257
0.07250403	-0.33894456		0.07419909	-0.394359518
-0.07870463	-0.62271251		-0.075784789	-0.569356178
-0.07932330	-0.82403425		-0.076367685	-0.667533639
-0.07916757	-0.83073836		-0.076156315	-0.677609726
-0.07906743	-0.74037743		-0.07598426	-0.698474998
-0.07902284	-0.61604081		-0.075870789	-0.706944828
-0.07901444	-0.54533918		-0.075815108	-0.671250951
-0.07903009	-0.57151705		-0.076080995	-0.617662019
-0.07900499	-0.64848630		-0.07608239	-0.606419058
-0.07893133	-0.68945753		-0.076065152	-0.657777578
-0.07879759	-0.65064785		-0.076004183	-0.727027563
-0.07860828	-0.50548794		-0.075884607	-0.78751064
-0.07838277	-0.12142916		-0.07570724	-0.746631026
0.09422947	0.30313487		0.099660759	-0.563089459
0.09496507	0.37502423		0.100381527	-0.435349331
0.09480998	0.30090973		0.100170905	-0.416902536
0.09470984	0.35817598		0.099998855	-0.355333138
0.09466525	0.47422049		0.099885383	-0.242010513
0.09465685	0.54420046		0.099829703	-0.143958621
0.09464414	0.51582656		0.099618969	-0.090740544
0.09461889	0.42669445		0.099617776	-0.098882604
0.09454523	0.35726922		0.099600523	-0.143389693
0.09441149	0.34661864		0.099539554	-0.167854223
0.09422217	0.37605163		0.099419978	-0.141956852
0.09399667	0.45434486		0.099242611	-0.090770449
-0.00680963	0.53034611		-0.001965885	-0.062267406
-0.00715292	0.49998971		-0.002283859	-0.063493467
-0.00699569	0.45146882		-0.00207105	-0.066233419
-0.00689554	0.50736040		-0.001898988	-0.043185404
-0.00685095	0.62164619		-0.001785516	0.010703055
-0.00684255	0.69001339		-0.001729836	0.053644423
-0.00681199	0.66054973		-0.001221948	0.039188587
-0.00678664	0.57224185		-0.001219141	-0.021731827
-0.00671298	0.50403867		-0.00120188	-0.087840922
-0.00657924	0.49337138		-0.001140911	-0.132618039
-0.00638992	0.46623752		-0.001021335	-0.15865517
-0.00616441	0.30306097		-0.000843968	-0.13497128
0.07915308	0.12131064		0.075500227	-0.015409369
0.07941176	0.05166780		0.075683153	0.102531845
0.07925406	0.00543037		0.07546961	0.116354201
0.07915391	0.02016221		0.075297544	0.093532697
0.07910932	0.12159472		0.075184072	0.107588794
0.07910092	0.18515619		0.075128392	0.115499776
0.07907498	0.14991245		0.074697117	0.055328036
0.07904966	0.05054142		0.074694726	-0.043718689
0.07897600	-0.04135575		0.074677467	-0.127032622
0.07884226	-0.09175269		0.074616498	-0.188135535
0.07865294	-0.14677666		0.074496922	-0.237120547
0.07842743	-0.43124972		0.074319555	-0.134696712
0.05256713	-0.85653510		0.054034544	0.231138906
0.05221839	-1.01327551		0.053692633	0.565349953
0.05205738	-0.96381204		0.05347624	0.651070135
0.05195720	-0.87185304		0.053304158	0.661315585
0.05191261	-0.74376315		0.053190687	0.711388614
0.05190421	-0.67297891		0.053135006	0.776557904
0.05193845	-0.69937737		0.053713872	0.823437963
0.05191346	-0.76993334		0.053716968	0.817238094
0.05183980	-0.79594609		0.053699738	0.767185001
0.05170606	-0.73496142		0.05363877	0.72172734
0.05151674	-0.61811489		0.053519193	0.697632437
0.05129123	-0.30901056		0.053341826	0.747142833
-0.04780691	0.13293602		-0.04658202	0.919675068
-0.04814087	0.26588099		-0.046893017	1.082177027
-0.04798359	0.16698678		-0.04668017	1.133929803
-0.04788343	0.17799134		-0.046508107	1.16142178
-0.04783884	0.27961255		-0.046394636	1.221536088
-0.04783044	0.35442388		-0.046338955	1.288685886
-0.04786316	0.33948063		-0.046892652	1.325494378
-0.04783816	0.25053839		-0.04689561	1.307772748
-0.04776450	0.16369324		-0.04687838	1.255556242
-0.04763076	0.12230346		-0.046817412	1.214767758
-0.04744144	0.11472071		-0.046697835	1.192474386
-0.04721593	0.19409624		-0.046520468	0.895203049
0.11055106	0.32402289		0.114499139	0.071189794
0.11120556	0.33337663		0.115141974	-0.748267241
0.11105003	0.28695096		0.11493093	-1.025071097
0.11094989	0.34019904		0.114758876	-0.952426949
0.11090530	0.45519213		0.114645405	-0.81982505
0.11089689	0.52555848		0.114589725	-0.714852195
0.11089486	0.49858226		0.114555809	-0.674570369
0.11086967	0.41074168		0.114555576	-0.699086711
0.11079601	0.34251097		0.114538329	-0.746966265
0.11066227	0.33399263		0.11447736	-0.763640711
0.11047295	0.31170515		0.114357784	-0.7281924
0.11024745	0.36958573		0.114180417	-0.669450113
-0.03633116	0.57046842		-0.037052161	-0.662469076
-0.03692453	0.63564561		-0.037641839	-0.733665779
-0.03676866	0.58918663		-0.037430506	-0.774397202
-0.03666852	0.64417585		-0.037258451	-0.707405087
-0.03662393	0.75778327		-0.03714498	-0.589414547
-0.03661552	0.82567162		-0.037089299	-0.480685968
-0.03659782	0.80056125		-0.03678777	-0.408055197
-0.03657255	0.72185761		-0.036786084	-0.400441721
-0.03649888	0.66860800		-0.036768829	-0.440581641
-0.03636514	0.67869322		-0.03670786	-0.464925433
-0.03617583	0.69098246		-0.036588284	-0.424582785
-0.03595032	0.61142223		-0.036410917	-0.338547802
0.04304399	0.48081336		0.045149402	-0.298126267
0.04326812	0.39207061		0.045360659	-0.325870827
0.04311023	0.36417742		0.04514727	-0.336641965
0.04301008	0.42221887		0.044975204	-0.282307049
0.04296549	0.53685843		0.044861733	-0.190348793
0.04295709	0.60611446		0.044806052	-0.103334176
0.04293901	0.57947417		0.044503808	-0.056063716
0.04291373	0.49580637		0.044502118	-0.068839295
0.04284007	0.43526878		0.044484863	-0.118925237
0.04270633	0.43679041		0.044423894	-0.154600934
0.04251701	0.43557153		0.044304318	-0.151854315
0.04229150	0.30552604		0.044126951	-0.166940089
-0.00003157	0.09383335		0.00049198	-0.254866556
-0.00005535	-0.01634743		2.32454E-05	-0.339016958
0.00010362	-0.00995917		-0.000193836	-0.347624368
0.00000520	0.05574090		-2.41086E-05	-0.311259927
-0.00003938	0.16273402		8.93499E-05	-0.255401521
-0.00003147	0.23722736		3.49018E-05	-0.207101094
-0.00000332	0.22093551		0.000471296	-0.211804992
0.00002201	0.14300451		0.000473618	-0.267060554
-0.00005138	0.09811073		0.000456385	-0.330460273
0.00008156	0.12484093		0.000395416	-0.368014565
-0.00010630	0.18368078		0.000275839	-0.368445735
0.00011714	0.40124373		9.84724E-05	-0.367526316
0.02694966	0.67194986		0.026930807	-0.407341447
0.02688881	0.67425613		0.026844812	-0.443411248
0.02672937	0.59380920		0.026629808	-0.406679916
0.02662920	0.65302809		0.026457734	-0.300709574
0.02658461	0.76661993		0.026344263	-0.171491929
0.02657621	0.83483557		0.026288582	-0.036282553
0.02654510	0.80624630		0.025766394	0.093543864
0.02651975	0.72047049		0.025763509	0.152148541
0.02644608	0.65569962		0.025746248	0.128811753
0.02631235	0.64754013		0.025685279	0.108962712
0.02612303	0.66275180		0.025565702	0.144960472
0.02589752	0.45504106		0.025388335	0.036389915
0.11679419	0.01606603		0.11507033	-0.427161764
0.11708334	-0.21522755		0.115325699	-0.911236926
0.11692582	-0.18223223		0.11511255	-1.048558279
0.11682566	-0.07538408		0.114940485	-0.95994368
0.11678107	0.05349507		0.114827014	-0.830754178
0.11677267	0.12314848		0.114771333	-0.752351549
0.11679630	0.09680012		0.115178232	-0.785874324
0.11677125	0.02557225		0.115180394	-0.880318317
0.11669759	-0.00173040		0.115163159	-0.952117249
0.11656385	0.05630638		0.115102191	-0.975028551
0.11637453	0.12524276		0.114982614	-0.944929196
0.11614902	0.24373697		0.114805247	-0.858301641
-0.02860623	0.38942365		-0.030627877	-0.720775153
-0.02918964	0.36961063		-0.031186055	-0.593639876
-0.02903372	0.32298251		-0.030974551	-0.549958408
-0.02893358	0.40506731		-0.030802495	-0.554873751
-0.02888899	0.52721433		-0.030689024	-0.538040814
-0.02888058	0.59915225		-0.030633343	-0.502474259
-0.02888767	0.57580533		-0.030749099	-0.484485184
-0.02886253	0.50074693		-0.030749679	-0.509635172
-0.02878887	0.45909350		-0.030732436	-0.569678751
-0.02865513	0.49173892		-0.030671468	-0.629882752
-0.02846581	0.58329972		-0.030551891	-0.665538404
-0.02824031	0.52447766		-0.030374524	-0.501133075
0.06381323	0.24528257		0.064203008	-0.016475595
0.06410870	0.06308450		0.064484967	0.424830055
0.06395121	0.06446923		0.064271963	0.547907579
0.06385106	0.14785999		0.064099899	0.549233638
0.06380646	0.27150505		0.063986428	0.586335244
0.06379806	0.34365893		0.063930747	0.63156543
0.06379186	0.31856647		0.063816376	0.635700462
0.06376665	0.23951023		0.063815707	0.589552843
0.06369298	0.19291924		0.063798457	0.523339004
0.06355925	0.22252074		0.063737488	0.467171098
0.06336993	0.27276189		0.063617912	0.425822756
0.06314442	-0.00770224		0.063440545	0.384361426
-0.04422169	-0.58039364		-0.043916019	0.362928925
-0.04460082	-0.84589711		-0.044267387	0.380073318
-0.04444379	-0.81259387		-0.044054759	0.382475766
-0.04434364	-0.72538658		-0.043882697	0.358123577
-0.04429905	-0.60063849		-0.043769226	0.359017812
-0.04429065	-0.52842616		-0.043713546	0.373959029
-0.04428435	-0.55206815		-0.043601171	0.353131622
-0.04425913	-0.62655717		-0.043600512	0.293181615
-0.04418547	-0.66384922		-0.043583263	0.221880429
-0.04405173	-0.61817757		-0.043522294	0.15813485
-0.04386241	-0.50700745		-0.043402718	0.089077373
-0.04363691	-0.54108565		-0.043225351	0.008766341
0.07651728	-0.75734534		0.075149091	-0.021534628
0.07696628	-0.87681773		0.075560302	0.012110039
0.07680962	-0.89112493		0.075348	0.029249167
0.07670947	-0.84623560		0.075175939	0.020574383
0.07666488	-0.73363157		0.075062468	0.038085217
0.07665648	-0.66508421		0.075006788	0.056483538
0.07663901	-0.69372996		0.074704122	0.018420766
0.07661374	-0.78211130		0.07470243	-0.061205449
0.07654008	-0.85003487		0.074685175	-0.137134718
0.07640634	-0.85543619		0.074624206	-0.194639904
0.07621702	-0.78755336		0.07450463	-0.23896236
0.07599151	-0.56654200		0.074327262	-0.314204454
0.03317143	-0.30834867		0.032585382	-0.462785462
0.03273004	-0.25262673		0.03212693	-0.62828798
0.03256852	-0.26337065		0.031909904	-0.723982686
0.03246834	-0.17006781		0.031737818	-0.736040839
0.03242375	-0.04067439		0.031624347	-0.695338723
0.03241535	0.02949864		0.031568667	-0.628882115
0.03244512	0.00126483		0.032096069	-0.567403548
0.03242011	-0.07185455		0.032098885	-0.558777598
0.03234645	-0.10166968		0.032081654	-0.605024801
0.03221271	-0.04657072		0.032020686	-0.654122207
0.03202339	0.07394130		0.031901109	-0.683738608
0.03179788	0.31985253		0.031723742	-0.466645544
0.02539100	0.54085279		0.023343061	0.185481728
0.02514855	0.47815080		0.023065808	0.803417382
0.02498812	0.36313889		0.022849766	1.016602189
0.02488795	0.40787636		0.022677686	1.071789567
0.02484336	0.51502321		0.022564214	1.151929146
0.02483496	0.58039992		0.022508534	1.218474602
0.02480305	0.54759535		0.021975777	1.227558661
0.02477770	0.45466101		0.021972835	1.181179199
0.02470403	0.37565029		0.021955573	1.118333775
0.02457029	0.34424937		0.021894605	1.072127065
0.02438098	0.29929446		0.021775028	1.049943673
0.02415547	0.40527623		0.021597661	0.828750038
0.04743880	0.67332680		0.04876642	0.228127149
0.04735856	0.72400825		0.048682252	-0.338669004
0.04719901	0.67744000		0.048467259	-0.525115693
0.04709885	0.76602228		0.048295184	-0.509058108
0.04705426	0.89163260		0.048181713	-0.453371107
0.04704586	0.96322984		0.048126032	-0.393724053
0.04706345	0.93670088		0.048435569	-0.368526256
0.04703836	0.85846515		0.048437202	-0.394223692
0.04696470	0.81426428		0.048419965	-0.449782628
0.04683096	0.84404119		0.048358996	-0.494240656
0.04664165	0.88247963		0.048239419	-0.527035764
0.04641614	0.68490285		0.048062052	-0.4617181
-0.09212142	0.30414185		-0.089686315	-0.173136687
-0.09267086	0.12695190		-0.090202754	0.143158533
-0.09251475	0.14367511		-0.089991023	0.252414899
-0.09241461	0.22102208		-0.089818966	0.251771123
-0.09237002	0.34214669		-0.089705495	0.273832003
-0.09236161	0.41465777		-0.089649814	0.318435871
-0.09237054	0.39242105		-0.08980083	0.348509455
-0.09234541	0.31813698		-0.089801602	0.331409166
-0.09227175	0.27633113		-0.08978436	0.274802619
-0.09213801	0.30722767		-0.089723392	0.217546526
-0.09194869	0.33273618		-0.089603815	0.185872323
-0.09172318	0.29330445		-0.089426448	0.185493405
0.07927881	0.34269212		0.080825119	0.158204582
0.08000562	0.44885623		0.081518097	0.061625702
0.07985048	0.42875125		0.081307325	0.004927628
0.07975034	0.42954750		0.081135273	0.070974043
0.07970575	0.53136307		0.081021802	0.192603806
0.07969735	0.59882775		0.080966122	0.291481944
0.07969498	0.56931229		0.080904213	0.33182005
0.07966979	0.46921146		0.080903828	0.308981084
0.07959613	0.37131151		0.08088658	0.259806124
0.07946239	0.31292466		0.080825611	0.236373476
0.07927307	0.28647492		0.080706035	0.253855894
0.07904757	0.31135610		0.080528668	0.131920511
0.02497291	0.27497353		0.027713411	-0.252383067
0.02447003	0.09073692		0.027194815	-0.567253721
0.02430817	-0.02609894		0.026977462	-0.579849077
0.02420799	0.02309298		0.026805374	-0.458705364
0.02416340	0.12983582		0.026691903	-0.330793128
0.02415500	0.20134298		0.026636222	-0.25612295
0.02417897	0.17927210		0.027059704	-0.292690562
0.02415392	0.08803504		0.027061955	-0.387501277
0.02408026	0.00488306		0.027044722	-0.457835923
0.02394652	-0.02789552		0.026983753	-0.478031469
0.02375721	-0.04883162		0.026864177	-0.446755348
0.02353170	0.01821459		0.02668681	-0.315557087
0.11598901	0.13201474		0.112900043	-0.094563357
0.11628670	0.09826330		0.113136572	0.054205749
0.11612922	0.07299871		0.112923321	0.11613635
0.11602906	0.17951910		0.112751255	0.22118244
0.11598447	0.30889825		0.112637784	0.364445681
0.11597607	0.38429792		0.112582103	0.505696787
0.11594703	0.36791810		0.112120625	0.633616257
0.11592169	0.30558701		0.11211807	0.687880278
0.11584803	0.28727815		0.11210081	0.662389019
0.11571429	0.35671534		0.112039842	0.640727483
0.11552497	0.45459315		0.111920265	0.679524065
0.11529947	0.14140918		0.111742898	0.74007289
0.05422373	-0.55085051		0.055534293	0.747586743
0.05368260	-0.87080881		0.054997266	0.724672896
0.05352053	-0.83698856		0.054779813	0.7342123
0.05342035	-0.75974213		0.054607725	0.783073237
0.05337576	-0.64013417		0.054494253	0.858783485
0.05336736	-0.56929266		0.054438573	0.926804851
0.05339585	-0.59192467		0.054924255	0.940872889
0.05337082	-0.66626954		0.054926844	0.898271985
0.05329716	-0.70794624		0.054909612	0.837733851
0.05316342	-0.67361860		0.054848644	0.797733494
0.05297411	-0.62626736		0.054729067	0.785679943
0.05274860	-0.36870050		0.0545517	0.651280538
-0.08569886	0.06050504		-0.080858447	0.247617705
-0.08624781	0.15072707		-0.081362186	-0.175445891
-0.08609170	0.06496769		-0.081150386	-0.317928567
-0.08599156	0.13043892		-0.080978329	-0.24789021
-0.08594697	0.24779415		-0.080864858	-0.130239172
-0.08593857	0.31831481		-0.080809177	-0.072830412
-0.08597140	0.29286127		-0.08138572	-0.135508979
-0.08594640	0.20857458		-0.081388803	-0.250871545
-0.08587274	0.14739269		-0.081371574	-0.329028172
-0.08573900	0.15078329		-0.081310605	-0.353836744
-0.08554969	0.23564770		-0.081191029	-0.327947877
-0.08532418	0.49450394		-0.081013661	-0.27664026
0.06981290	0.73694767		0.07456382	-0.218392191
0.07045303	0.70352626		0.075177097	-0.149842649
0.07029742	0.64849238		0.074965892	-0.114110295
0.07019728	0.74210692		0.074793837	-0.116919106
0.07015269	0.86673222		0.074680366	-0.100692377
0.07014429	0.93862301		0.074624686	-0.06641328
0.07014246	0.91485653		0.074618551	-0.059535502
0.07011727	0.83987582		0.074618469	-0.097832461
0.07004361	0.79864532		0.074601223	-0.161815183
0.06990987	0.83070820		0.074540254	-0.221027346
0.06972055	0.85013765		0.074420678	-0.259265525
0.06949504	0.40474061		0.074243311	-0.189939327
-0.04439514	-0.37930223		-0.043893362	0.067203939
-0.04480992	-0.69668899		-0.044303282	0.333470961
-0.04465308	-0.64184767		-0.044090972	0.411386106
-0.04455292	-0.55937244		-0.043918912	0.384345736
-0.04450833	-0.43615864		-0.043805441	0.384277087
-0.04449993	-0.36406725		-0.04374976	0.393709391
-0.04448347	-0.38703819		-0.043488625	0.348391251
-0.04445820	-0.46141732		-0.043487158	0.261568185
-0.04438454	-0.49992771		-0.043469904	0.179409552
-0.04425080	-0.45687501		-0.043408936	0.111139927
-0.04406149	-0.39620139		-0.043289359	0.047495386
-0.04383598	-0.42458772		-0.043111992	0.00609815
0.05494892	-0.50711490		0.057826414	0.002670595
0.05528118	-0.57101927		0.058142922	0.001355086
0.05512389	-0.61040468		0.057930105	0.011856111
0.05502373	-0.56819325		0.057758042	0.082662792
0.05497914	-0.45714563		0.057644571	0.191997319
0.05497074	-0.38848627		0.05758889	0.287791921
0.05496111	-0.41681699		0.057425048	0.335440188
0.05493588	-0.50686288		0.05742411	0.32110298
0.05486222	-0.57946636		0.057406858	0.27426044
0.05472848	-0.59331021		0.05734589	0.248937033
0.05453916	-0.52332738		0.057226313	0.263404449
0.05431365	-0.09397857		0.057048946	0.221090288
-0.03148437	0.48066963		-0.032006511	0.049354417
-0.03174567	0.57634463		-0.032258477	-0.115841911
-0.03158799	0.48551519		-0.032045309	-0.175318027
-0.03148784	0.56942527		-0.031873245	-0.178425711
-0.03144325	0.69262981		-0.031759773	-0.148818049
-0.03143485	0.76479990		-0.031704093	-0.125534823
-0.03140986	0.74129003		-0.031285799	-0.169101106
-0.03138455	0.66422402		-0.031283479	-0.256594806
-0.03131089	0.61898441		-0.03126622	-0.334064721
-0.03117715	0.64807289		-0.031205252	-0.388523809
-0.03098783	0.71700726		-0.031085675	-0.429951243
-0.03076232	0.60646761		-0.030908308	-0.537891421
0.03153671	0.28749825		0.029438466	-0.764438852
0.03166962	0.11261550		0.029534502	-0.968066358
0.03151124	0.15076765		0.029320488	-1.028695842
0.03141108	0.26185520		0.029148418	-0.991682036
0.03136649	0.39424570		0.029034947	-0.916654166
0.03135809	0.47206621		0.028979267	-0.832878246
0.03131827	0.45832930		0.028310242	-0.772064315
0.03129288	0.39688035		0.02830656	-0.769116055
0.03121921	0.38028548		0.028289294	-0.812957305
0.03108547	0.45582197		0.028228325	-0.845426514
0.03089616	0.52357509		0.028108749	-0.831679808
0.03067065	0.55035115		0.027931382	-0.766770025
0.07047178	0.57573083		0.073239094	-0.679912848
0.07048178	0.53611740		0.073253447	-0.636432884
0.07032273	0.51494065		0.073038989	-0.644550757
0.07022256	0.60379185		0.072866917	-0.640418836
0.07017797	0.72838008		0.072753446	-0.593562988
0.07016957	0.79892740		0.072697765	-0.525117321
0.07019759	0.77255121		0.073173085	-0.472501826
0.07017256	0.69597928		0.073175619	-0.474899846
0.07009890	0.65402989		0.073158386	-0.524999542
0.06996516	0.68577754		0.073097418	-0.573983756
0.06977584	0.76957945		0.072977841	-0.596682179
0.06955033	0.92334083		0.072800474	-0.590023261
-0.03913040	1.03368193		-0.042070133	-0.539754807
-0.03951671	0.97116836		-0.042462312	-0.471652643
-0.03935972	0.92876389		-0.042249906	-0.454396671
-0.03925957	1.01951725		-0.042077846	-0.474465387
-0.03921498	1.14332130		-0.041964375	-0.467410724
-0.03920658	1.21334867		-0.041908694	-0.429736168
-0.03921723	1.18648556		-0.04207728	-0.398149493
-0.03919211	1.10699218		-0.042078147	-0.411008058
-0.03911845	1.05905718		-0.042060906	-0.467923156
-0.03898471	1.08277031		-0.041999937	-0.530397591
